player_name,player_image_url,0,1,2,3,4,5,6,7,8,9,10
Randy Smith,https://www.basketball-reference.com/req/202105201/images/players/smithra01.jpg,0,16,32,40,50,75,85,109,125,151,157
Christian Laettner,https://www.basketball-reference.com/req/202105201/images/players/laettch01.jpg,0,14,28,52,61,76,83,103,129,146,157
Vince Boryla,,0,20,36,48,69,75,95,102,132,141,156
Orlando Woolridge,,0,16,42,70,82,107,131,145,150,155,156
Chris Webber,https://www.basketball-reference.com/req/202105201/images/players/webbech01.jpg,0,14,31,47,55,76,94,108,128,138,156
Victor Oladipo,https://www.basketball-reference.com/req/202105201/images/players/oladivi01.jpg,0,6,17,29,44,54,86,108,126,143,155
Tony Parker,https://www.basketball-reference.com/req/202105201/images/players/parketo01.jpg,0,21,34,57,71,86,97,102,126,141,155
Khris Middleton,https://www.basketball-reference.com/req/202105201/images/players/middlkh01.jpg,0,18,40,58,68,89,95,105,125,145,155
Antawn Jamison,https://www.basketball-reference.com/req/202105201/images/players/jamisan01.jpg,0,18,18,38,48,65,79,97,118,136,155
Marcus Morris,https://www.basketball-reference.com/req/202105201/images/players/morrima03.jpg,0,20,31,47,71,92,110,117,130,140,154
Giannis Antetokounmpo,https://www.basketball-reference.com/req/202105201/images/players/antetgi01.jpg,0,12,18,43,53,64,69,97,121,140,154
Roy Hinson,,0,24,38,59,67,87,115,132,145,153,153
Metta World Peace,https://www.basketball-reference.com/req/202105201/images/players/artesro01.jpg,0,12,16,27,45,59,85,98,118,127,153
Eric Gordon,https://www.basketball-reference.com/req/202105201/images/players/gordoer01.jpg,0,16,39,45,74,82,104,116,134,142,153
Mitch Kupchak,,0,12,16,20,52,73,96,108,128,146,152
Jay Vincent,https://www.basketball-reference.com/req/202105201/images/players/vinceja01.jpg,0,18,37,53,74,89,100,115,133,143,152
Ed Sadowski,,0,24,50,71,93,106,132,144,152,152,152
Luis Scola,https://www.basketball-reference.com/req/202105201/images/players/scolalu01.jpg,0,14,28,44,51,69,84,103,115,134,151
Andre Drummond,https://www.basketball-reference.com/req/202105201/images/players/drumman01.jpg,0,13,33,50,67,79,97,109,124,136,151
Jameer Nelson,https://www.basketball-reference.com/req/202105201/images/players/nelsoja01.jpg,0,10,19,46,57,81,99,105,124,143,150
Kenny Smith,https://www.basketball-reference.com/req/202105201/images/players/smithke01.jpg,0,15,34,46,65,76,89,99,118,130,149
Frank Johnson,,0,15,34,48,74,83,87,109,121,133,149
Charlie Scott,https://www.basketball-reference.com/req/202105201/images/players/scottch01.jpg,0,12,26,41,57,70,101,105,121,129,148
Bud Palmer,,0,5,27,53,69,78,99,117,120,133,148
Scott Wedman,https://www.basketball-reference.com/req/202105201/images/players/wedmasc01.jpg,0,14,24,34,45,58,66,82,104,126,147
Juwan Howard,https://www.basketball-reference.com/req/202105201/images/players/howarju01.jpg,0,21,39,56,70,87,105,111,130,138,147
Chick Halbert,,0,11,23,32,49,58,83,102,120,134,147
Wes Unseld,https://www.basketball-reference.com/req/202105201/images/players/unselwe01.jpg,0,13,31,50,75,89,99,122,130,140,146
Purvis Short,https://www.basketball-reference.com/req/202105201/images/players/shortpu01.jpg,0,13,30,40,72,86,92,102,112,126,146
Max Zaslofsky,,0,7,22,42,63,83,101,107,111,126,146
Kevin Willis,https://www.basketball-reference.com/req/202105201/images/players/willike02.jpg,0,22,28,34,47,65,88,107,113,125,146
Jack Sikma,https://www.basketball-reference.com/req/202105201/images/players/sikmaja01.jpg,0,13,31,55,73,81,87,115,124,138,146
Earl Tatum,,0,12,18,44,59,69,83,95,127,137,146
Dan Majerle,https://www.basketball-reference.com/req/202105201/images/players/majerda01.jpg,0,2,19,32,54,68,81,95,119,130,146
Bill Laimbeer,https://www.basketball-reference.com/req/202105201/images/players/laimbbi01.jpg,0,9,40,44,62,76,99,117,133,134,146
Walter Dukes,,0,19,34,39,47,68,85,109,117,134,145
Rashard Lewis,https://www.basketball-reference.com/req/202105201/images/players/lewisra02.jpg,0,4,23,37,57,77,90,109,115,133,145
Dave Greenwood,https://www.basketball-reference.com/req/202105201/images/players/greenda01.jpg,0,17,36,50,60,83,107,115,134,137,145
Tyler Herro,https://www.basketball-reference.com/req/202105201/images/players/herroty01.jpg,0,15,30,50,66,77,94,107,118,132,144
Terry Teagle,,0,15,34,64,67,74,92,107,119,128,144
Ricky Rubio,https://www.basketball-reference.com/req/202105201/images/players/rubiori01.jpg,0,13,35,61,74,84,84,99,116,126,144
Jim Chones,https://www.basketball-reference.com/req/202105201/images/players/choneji01.jpg,0,23,35,45,66,78,94,105,113,125,144
James Worthy,https://www.basketball-reference.com/req/202105201/images/players/worthja01.jpg,0,16,34,50,60,70,83,102,112,125,144
Charles Barkley,https://www.basketball-reference.com/req/202105201/images/players/barklch01.jpg,0,17,28,37,53,72,91,110,124,134,143
Bob Gross,https://www.basketball-reference.com/req/202105201/images/players/grossbo01.jpg,0,14,24,50,68,78,88,113,126,131,143
Bill Sharman,https://www.basketball-reference.com/req/202105201/images/players/sharmbi01.jpg,0,15,30,39,52,70,83,85,107,117,143
Šarūnas Marčiulionis,,0,18,34,55,69,77,82,95,115,119,142
Keith Van Horn,https://www.basketball-reference.com/req/202105201/images/players/vanhoke01.jpg,0,10,20,38,48,65,79,84,111,122,142
Jeff Hornacek,https://www.basketball-reference.com/req/202105201/images/players/hornaje01.jpg,0,10,27,45,64,80,86,97,106,126,142
Darnell Valentine,,0,13,19,23,41,57,75,85,99,113,142
Randy Wittman,,0,2,10,20,32,40,53,88,102,131,141
Mark Jackson,https://www.basketball-reference.com/req/202105201/images/players/jacksma01.jpg,0,11,20,29,57,66,78,102,114,134,141
James Silas,https://www.basketball-reference.com/req/202105201/images/players/silasja01.jpg,0,0,0,3,7,19,44,76,95,114,141
Campy Russell,https://www.basketball-reference.com/req/202105201/images/players/russeca02.jpg,0,19,22,28,50,68,84,95,116,127,141
T.J. Ford,https://www.basketball-reference.com/req/202105201/images/players/fordtj01.jpg,0,8,25,32,53,63,84,97,124,137,140
Matt Maloney,,0,14,26,52,69,74,93,119,121,125,140
Guy Rodgers,,0,10,30,44,52,70,71,71,87,118,140
George Yardley,https://www.basketball-reference.com/req/202105201/images/players/yardlge01.jpg,0,20,24,26,42,53,72,97,106,119,140
Corey Maggette,https://www.basketball-reference.com/req/202105201/images/players/maggeco01.jpg,0,8,20,43,62,85,105,107,114,132,140
Alex English,https://www.basketball-reference.com/req/202105201/images/players/englial01.jpg,0,6,16,42,58,72,82,86,107,121,140
Al Ferrari,https://www.basketball-reference.com/req/202105201/images/players/ferraal01.jpg,0,22,29,45,62,83,95,101,118,124,140
World B. Free,https://www.basketball-reference.com/req/202105201/images/players/freewo01.jpg,0,8,18,32,43,60,82,94,105,112,139
Red Kerr,https://www.basketball-reference.com/req/202105201/images/players/kerrre01.jpg,0,27,38,58,66,74,91,99,114,119,139
Gary Harris,https://www.basketball-reference.com/req/202105201/images/players/harriga01.jpg,0,20,43,55,63,78,92,103,114,126,139
Danilo Gallinari,https://www.basketball-reference.com/req/202105201/images/players/gallida01.jpg,0,18,25,31,49,60,79,92,105,125,139
Bill Russell,https://www.basketball-reference.com/req/202105201/images/players/russebi01.jpg,0,16,36,46,53,64,72,89,103,120,139
Otis Thorpe,https://www.basketball-reference.com/req/202105201/images/players/thorpot01.jpg,0,6,11,12,27,42,65,76,97,111,138
Earl Boykins,https://www.basketball-reference.com/req/202105201/images/players/boykiea01.jpg,0,16,28,38,48,67,76,84,92,124,138
Damon Stoudamire,https://www.basketball-reference.com/req/202105201/images/players/stoudda01.jpg,0,12,29,47,71,79,101,110,125,127,138
Reggie Jackson,https://www.basketball-reference.com/req/202105201/images/players/jacksre01.jpg,0,9,15,29,47,67,84,96,106,122,137
Gar Heard,https://www.basketball-reference.com/req/202105201/images/players/heardga01.jpg,0,0,4,19,41,59,72,85,105,129,137
Drew Gooden,https://www.basketball-reference.com/req/202105201/images/players/goodedr01.jpg,0,18,22,37,57,67,78,98,105,129,137
Danny Granger,https://www.basketball-reference.com/req/202105201/images/players/grangda01.jpg,0,0,11,17,27,36,49,73,92,113,137
Anthony Parker,https://www.basketball-reference.com/req/202105201/images/players/parkean01.jpg,0,16,42,56,61,79,91,115,115,125,137
Jack George,,0,19,25,44,53,68,80,93,110,130,136
Dennis Johnson,https://www.basketball-reference.com/req/202105201/images/players/johnsde01.jpg,0,14,35,44,63,72,84,95,108,128,136
Charles Oakley,https://www.basketball-reference.com/req/202105201/images/players/oaklech01.jpg,0,13,23,30,51,76,90,104,121,131,136
Bucky Bockhorn,,0,24,35,48,68,74,81,94,111,126,136
Johnny Egan,,0,4,5,26,49,68,88,103,116,127,135
Jeff Malone,https://www.basketball-reference.com/req/202105201/images/players/malonje01.jpg,0,4,4,12,24,29,59,65,89,110,135
Chauncey Billups,https://www.basketball-reference.com/req/202105201/images/players/billuch01.jpg,0,0,3,3,28,53,69,90,105,110,135
Brian Shaw,,0,16,36,51,63,85,100,109,122,127,135
Alvin Williams,https://www.basketball-reference.com/req/202105201/images/players/willial02.jpg,0,0,19,42,51,69,87,102,117,121,135
Vern Mikkelsen,https://www.basketball-reference.com/req/202105201/images/players/mikkeve01.jpg,0,14,21,39,48,58,81,87,93,120,134
Terry Porter,https://www.basketball-reference.com/req/202105201/images/players/portete01.jpg,0,11,20,27,27,33,51,72,95,115,134
Kevin Loughery,https://www.basketball-reference.com/req/202105201/images/players/loughke01.jpg,0,3,3,22,37,59,90,103,115,124,134
Jason Kidd,https://www.basketball-reference.com/req/202105201/images/players/kiddja01.jpg,0,11,13,20,43,60,77,89,105,117,134
Brad Daugherty,https://www.basketball-reference.com/req/202105201/images/players/daughbr01.jpg,0,12,33,46,63,79,88,94,111,126,134
Zach Randolph,https://www.basketball-reference.com/req/202105201/images/players/randoza01.jpg,0,0,4,7,15,40,62,83,97,122,133
Ralph Beard,,0,17,32,56,58,67,86,109,133,133,133
Kevin Martin,https://www.basketball-reference.com/req/202105201/images/players/martike02.jpg,0,7,33,43,57,68,79,95,105,117,133
Kenny Anderson,https://www.basketball-reference.com/req/202105201/images/players/anderke01.jpg,0,6,8,8,21,42,59,71,85,103,133
George Ratkovicz,,0,25,35,49,66,84,97,114,126,130,133
Caron Butler,https://www.basketball-reference.com/req/202105201/images/players/butleca01.jpg,0,12,30,54,61,66,80,103,117,121,133
Wesley Matthews,https://www.basketball-reference.com/req/202105201/images/players/matthwe02.jpg,0,6,13,27,45,60,83,97,111,120,132
Norm Nixon,https://www.basketball-reference.com/req/202105201/images/players/nixonno01.jpg,0,12,12,24,40,55,62,74,93,111,132
Mel Hutchins,,0,8,19,30,42,48,68,83,104,118,132
Mahmoud Abdul-Rauf,,0,7,22,32,37,45,61,84,104,110,132
Larry Hughes,https://www.basketball-reference.com/req/202105201/images/players/hughela01.jpg,0,11,23,36,50,60,68,79,82,113,132
Kristaps Porziņģis,https://www.basketball-reference.com/req/202105201/images/players/porzikr01.jpg,0,14,37,71,85,105,114,132,132,132,132
Eric Money,,0,10,28,42,54,64,76,86,97,113,132
Stephen Jackson,https://www.basketball-reference.com/req/202105201/images/players/jacksst02.jpg,0,23,46,66,68,76,97,97,107,116,131
Red Rocha,,0,4,8,24,43,65,76,80,89,116,131
John Shumate,,0,16,24,47,57,69,83,103,120,127,131
John Lucas,,0,11,32,50,54,71,87,93,95,115,131
Jay Humphries,https://www.basketball-reference.com/req/202105201/images/players/humphja01.jpg,0,13,34,49,49,49,69,81,100,116,131
Bob Davies,https://www.basketball-reference.com/req/202105201/images/players/daviebo01.jpg,0,23,36,46,48,57,63,84,100,115,131
Mike Woodson,,0,0,4,17,31,53,69,84,109,119,130
Brian Grant,https://www.basketball-reference.com/req/202105201/images/players/grantbr01.jpg,0,9,18,26,39,46,61,74,92,108,130
Norm Van Lier,https://www.basketball-reference.com/req/202105201/images/players/vanlino01.jpg,0,11,25,47,56,64,76,82,89,103,129
Frank Brickowski,,0,17,36,58,70,78,83,103,109,123,129
Doc Rivers,https://www.basketball-reference.com/req/202105201/images/players/riverdo01.jpg,0,9,15,28,47,68,85,89,109,123,129
Zydrunas Ilgauskas,https://www.basketball-reference.com/req/202105201/images/players/ilgauzy01.jpg,0,16,41,54,69,79,88,103,116,122,128
Tom Henderson,https://www.basketball-reference.com/req/202105201/images/players/hendeto01.jpg,0,10,22,53,61,78,87,98,110,122,128
Donyell Marshall,https://www.basketball-reference.com/req/202105201/images/players/marshdo01.jpg,0,12,16,33,41,52,63,82,98,109,128
Sidney Moncrief,https://www.basketball-reference.com/req/202105201/images/players/moncrsi01.jpg,0,18,34,37,45,59,74,87,97,114,127
Sean Elliott,https://www.basketball-reference.com/req/202105201/images/players/elliose01.jpg,0,15,33,43,54,62,79,83,104,118,127
Quentin Richardson,https://www.basketball-reference.com/req/202105201/images/players/richaqu01.jpg,0,22,37,46,60,72,84,96,109,116,127
Ken Norman,https://www.basketball-reference.com/req/202105201/images/players/normake01.jpg,0,13,25,35,49,63,76,92,100,113,127
Grant Long,https://www.basketball-reference.com/req/202105201/images/players/longgr01.jpg,0,10,20,37,46,56,64,86,104,114,127
Chris Mills,https://www.basketball-reference.com/req/202105201/images/players/millsch01.jpg,0,15,26,51,57,78,91,104,109,119,127
Winston Garland,,0,18,31,42,58,69,80,90,107,119,126
Steve Kuberski,,0,15,15,26,45,65,87,94,110,114,126
Ricky Davis,,0,19,26,42,47,60,66,70,85,104,126
Michael Redd,https://www.basketball-reference.com/req/202105201/images/players/reddmi01.jpg,0,11,18,23,32,38,58,69,95,114,126
James Edwards,,0,0,14,28,38,42,65,80,94,112,126
Bobby Jones,https://www.basketball-reference.com/req/202105201/images/players/jonesbo01.jpg,0,6,25,42,55,63,72,82,103,111,126
Al Horford,https://www.basketball-reference.com/req/202105201/images/players/horfoal01.jpg,0,20,29,46,50,64,80,88,102,113,126
Woody Sauldsberry,,0,2,18,37,62,80,94,97,103,114,125
Richard Dumas,,0,6,24,42,56,60,82,94,108,115,125
José Calderón,https://www.basketball-reference.com/req/202105201/images/players/caldejo01.jpg,0,13,21,33,39,64,78,87,105,123,125
J.R. Smith,https://www.basketball-reference.com/req/202105201/images/players/smithjr01.jpg,0,2,4,16,18,33,54,65,91,110,125
Dave Gambee,,0,10,23,35,44,51,68,86,101,109,125
Darrell Armstrong,https://www.basketball-reference.com/req/202105201/images/players/armstda01.jpg,0,2,12,33,45,57,75,87,102,116,125
Voshon Lenard,https://www.basketball-reference.com/req/202105201/images/players/lenarvo01.jpg,0,24,35,49,54,73,75,77,99,103,124
Mickey Johnson,https://www.basketball-reference.com/req/202105201/images/players/johnsmi01.jpg,0,2,2,2,21,50,84,91,111,117,124
Herm Schaefer,,0,4,23,31,47,60,73,88,101,107,124
Don Carlson,,0,6,20,42,63,68,73,83,91,106,124
Dikembe Mutombo,https://www.basketball-reference.com/req/202105201/images/players/mutomdi01.jpg,0,12,26,45,55,63,83,90,110,117,124
Aaron Gordon,https://www.basketball-reference.com/req/202105201/images/players/gordoaa01.jpg,0,10,30,40,65,76,92,105,118,124,124
Tom Gola,https://www.basketball-reference.com/req/202105201/images/players/golato01.jpg,0,9,22,38,46,54,65,72,88,107,123
Stacey Augmon,,0,7,21,36,50,56,66,85,99,116,123
Ricky Sobers,,0,7,14,26,40,50,68,79,102,108,123
Phil Chenier,https://www.basketball-reference.com/req/202105201/images/players/cheniph01.jpg,0,11,17,33,37,47,54,68,95,105,123
Micheal Williams,https://www.basketball-reference.com/req/202105201/images/players/willimi02.jpg,0,0,2,2,2,22,46,64,82,105,123
Lonnie Shelton,,0,14,28,34,38,56,66,78,97,107,123
Dennis Scott,https://www.basketball-reference.com/req/202105201/images/players/scottde01.jpg,0,15,26,43,56,72,83,97,111,113,123
Troy Hudson,https://www.basketball-reference.com/req/202105201/images/players/hudsotr01.jpg,0,2,6,11,17,25,51,60,68,85,122
Kentavious Caldwell-Pope,https://www.basketball-reference.com/req/202105201/images/players/caldwke01.jpg,0,21,34,52,61,62,78,91,103,117,122
John Long,,0,10,20,29,41,55,75,89,102,110,122
Desmond Mason,,0,9,24,33,50,59,73,78,94,108,122
Cuttino Mobley,https://www.basketball-reference.com/req/202105201/images/players/moblecu01.jpg,0,13,19,24,28,38,47,68,84,100,122
Billy Paultz,https://www.basketball-reference.com/req/202105201/images/players/paultbi01.jpg,0,14,34,41,51,58,75,89,103,115,122
Robert Parish,https://www.basketball-reference.com/req/202105201/images/players/parisro01.jpg,0,10,30,47,58,74,77,81,97,110,121
Joe Dumars,https://www.basketball-reference.com/req/202105201/images/players/dumarjo01.jpg,0,13,25,42,60,70,84,90,107,115,121
Jim Baechtold,,0,17,38,46,47,54,73,90,106,121,121
Al-Farouq Aminu,https://www.basketball-reference.com/req/202105201/images/players/aminual01.jpg,0,2,11,26,42,56,66,75,84,114,121
